"var_titulo";"var_valoracion";"var_reviews";"var_categoria";"var_latitud";"var_longitud";"var_direccion";"var_plus_code";"var_web";"var_telefono";"var_women_led";"var_horarios";"var_cierre_temp";"var_url_gg"
"Night Club Vadocondes";4,8;4;"Club de entretenimiento para adultos";41,63408;-3,580888;"Carretera N-122, Km. 260, 09491 Vadocondes, Burgos";"JCM9+JJ Vadocondes";"0";"657 12 50 31";"0";"lunes, De 17:00 a 5:00; martes, De 17:00 a 5:00; miércoles, De 17:00 a 5:00; jueves, De 17:00 a 5:00; viernes, De 17:00 a 5:00; sábado, De 17:00 a 5:00; domingo, De 17:00 a 5:00.";"-";"https://www.google.es/maps/place/Night+Club+Vadocondes/@41.1839775,-4.287054,9z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Club+de+entretenimiento+para+adultos!3m4!1s0xd443b52c9e1be63:0xc735dbad1b60ab19!8m2!3d41.63408!4d-3.580888"
"A Tu Manera";0;0;"Club";41,6722284;-3,6818975;"Plaza Santiago, 4, 09400 Aranda de Duero, Burgos";"M8C9+V6 Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/A+Tu+Manera/@41.6722284,-3.7169164,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Club!3m4!1s0xd44266808bf7015:0x68047c5a07bdfdf0!8m2!3d41.6722284!4d-3.6818975"
"Centro Estético Médico Charo Romera";0;0;"Clínica especializada";41,6683315;-3,6891804;"Calle Burgo de Osma, 15, 09400 Aranda de Duero, Burgos";"M896+88 Aranda de Duero";"0";"947 64 92 85";"Regentada por mujeres";"martes, De 10:00 a 20:00; miércoles, De 10:00 a 20:00; jueves, De 10:00 a 20:00; viernes, De 10:00 a 20:00; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 10:00 a 20:00.";"-";"https://www.google.es/maps/place/Centro+Est%C3%A9tico+M%C3%A9dico+Charo+Romera/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+especializada!3m4!1s0xd44278584a3bd03:0x8c60db139daa7099!8m2!3d41.6683315!4d-3.6891804"
"Clinica Golvano";0;0;"Clínica dental";41,6696133;-3,6847401;"Bajada al Molino, 6, 09400 Aranda de Duero, Burgos";"M898+R4 Aranda de Duero";"0";"947 50 75 54";"0";"0";"-";"https://www.google.es/maps/place/Clinica+Golvano/@41.6680595,-3.6875549,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+dental!3m4!1s0xd44265d0723e355:0x16776238f401dc0c!8m2!3d41.6696133!4d-3.6847401"
"Clinica Alvarez nozal";0;0;"Clínica dental";41,6701456;-3,6861593;"Plaza Jardines Don Diego, 09400 Aranda de Duero, Burgos";"M8C7+3G Aranda de Duero";"0";"947 50 20 06";"0";"0";"-";"https://www.google.es/maps/place/Clinica+Alvarez+nozal/@41.6680595,-3.6875549,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+dental!3m4!1s0xd44265cec335a5d:0xff4f7257366577ba!8m2!3d41.6701456!4d-3.6861593"
"Dental Isilla";5;3;"Clínica dental";41,6712208;-3,6870445;"Calle Isilla, 3, 2-B(CENTRO ISILLA, 09400 Aranda de Duero, Burgos";"M8C7+F5 Aranda de Duero";"dentalisilla.com";"947 50 49 85";"0";"martes, De 8:30 a 15:30, De 16:30 a 19:30; miércoles, De 8:30 a 15:30, De 16:30 a 19:30; jueves, De 8:30 a 15:30, De 16:30 a 19:30; viernes, De 10:00 a 14:00; sábado, Cerrado; domingo, Cerrado; lunes, De 8:30 a 15:30, De 16:30 a 19:30.";"-";"https://www.google.es/maps/place/Dental+Isilla/@41.6680595,-3.6875549,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+dental!3m4!1s0xd44265cb020580b:0xfae3445e79995603!8m2!3d41.6712208!4d-3.6870445"
"Clínica Dental Sonrisalud Aranda de Duero";4,6;29;"Clínica dental";41,6655724;-3,6877461;"Calle Burgo de Osma, 64, 09400 Aranda de Duero, Burgos";"M886+6W Aranda de Duero";"sonrisalud.es";"947 51 02 69";"0";"martes, De 10:00 a 14:00, De 15:00 a 19:00; miércoles, De 10:00 a 14:00, De 15:00 a 19:00; jueves, De 10:00 a 14:00, De 15:00 a 19:00; viernes, De 10:00 a 14:00, De 15:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 10:00 a 14:00, De 15:00 a 19:00.";"-";"https://www.google.es/maps/place/Cl%C3%ADnica+Dental+Sonrisalud+Aranda+de+Duero/@41.6680595,-3.6875549,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+dental!3m4!1s0xd44265be2aba993:0xbeddb332baf5d8c0!8m2!3d41.6655724!4d-3.6877461"
"Dentix Aranda de Duero";0;0;"Clínica dental";41,671213;-3,6859168;"Calle Isilla, 22, 09400 Aranda de Duero, Burgos";"M8C7+FJ Aranda de Duero";"dentix.com";"947 64 84 71";"0";"martes, De 10:00 a 14:00, De 16:00 a 21:00; miércoles, De 10:00 a 14:00, De 16:00 a 21:00; jueves, De 10:00 a 14:00, De 16:00 a 21:00; viernes, De 10:00 a 14:00, De 16:00 a 21:00; sábado, Cerrado; domingo, Cerrado; lunes, De 10:00 a 14:00, De 16:00 a 21:00.";"-";"https://www.google.es/maps/place/Dentix+Aranda+de+Duero/@41.6680595,-3.6875549,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+dental!3m4!1s0xd4427e30dc6711f:0x2752418d40fbca8f!8m2!3d41.671213!4d-3.6859168"
"CLINICA DENTAL INN";4,1;8;"Clínica dental";41,674846;-3,685776;"C/ San Francisco, 30, 09400 Aranda de Duero, Burgos";"M8F7+WM Aranda de Duero";"dentalinn.es";"947 72 03 17";"0";"martes, De 10:00 a 20:00; miércoles, De 10:00 a 20:00; jueves, De 10:00 a 20:00; viernes, De 10:00 a 20:00; sábado, Cerrado; domingo, Cerrado; lunes, De 10:00 a 20:00.";"-";"https://www.google.es/maps/place/CLINICA+DENTAL+INN/@41.6680595,-3.6875549,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+dental!3m4!1s0xd442643a57c886f:0x1cf8de099b4ca536!8m2!3d41.674846!4d-3.685776"
"Clínica Dental Salud Total";5;10;"Clínica dental";41,6654064;-3,6910393;"Av. Castilla, 49, Bajo, 09400 Aranda de Duero, Burgos";"M885+5H Aranda de Duero";"saludtotalcd.com";"947 51 26 16";"0";"0";"-";"https://www.google.es/maps/place/Cl%C3%ADnica+Dental+Salud+Total/@41.6654064,-3.699794,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+dental!3m4!1s0xd468fde24b543d1:0xc84c69c9468815c9!8m2!3d41.6654064!4d-3.6910393"
"OralDuero - Clínica Dental Aranda de Duero";4,2;30;"Clínica dental";41,6735918;-3,6840792;"Av. Ferial, 9, 09400 Aranda de Duero, Burgos";"M8F8+C9 Aranda de Duero";"oralduero.es";"947 51 43 10";"0";"martes, De 9:00 a 21:00; miércoles, De 9:00 a 21:00; jueves, De 9:00 a 21:00; viernes, De 9:00 a 21:00; sábado, De 9:00 a 14:00; domingo, Cerrado; lunes, De 9:00 a 21:00.";"-";"https://www.google.es/maps/place/OralDuero+-+Cl%C3%ADnica+Dental+Aranda+de+Duero/@41.6680595,-3.6875549,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+dental!3m4!1s0xd442642eca02a85:0x7702baf40b52446c!8m2!3d41.6735918!4d-3.6840792"
"Clínica dental Dr. Ignacio de la Cruz Cerdá";5;20;"Clínica dental";41,6683315;-3,6891804;"Calle Burgo de Osma, 15, 09400 Aranda de Duero, Burgos";"M896+88 Aranda de Duero";"delacruzodontologia.com";"947 02 29 44";"0";"martes, De 9:00 a 13:30, De 15:30 a 20:00; miércoles, De 9:00 a 13:30, De 15:30 a 20:00; jueves, De 9:00 a 13:30, De 15:30 a 20:00; viernes, De 9:00 a 13:30, De 15:30 a 20:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 13:30, De 15:30 a 20:00.";"-";"https://www.google.es/maps/place/Cl%C3%ADnica+dental+Dr.+Ignacio+de+la+Cruz+Cerd%C3%A1/@41.6683315,-3.6979351,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+dental!3m4!1s0xd44279274cdf299:0x31c789d7b9b7e7cb!8m2!3d41.6683315!4d-3.6891804"
"Centro Regional de Medicina Deportiva";3,8;4;"Clínica de medicina deportiva";41,6551632;-4,7163198;"Avenida Real de Burgos, s/n, 47011 Valladolid";"M74M+3F Valladolid";"saludcastillayleon.es";"983 25 54 00";"0";"0";"-";"https://www.google.es/maps/place/Centro+Regional+de+Medicina+Deportiva/@41.6551632,-6.9575307,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+medicina+deportiva!3m4!1s0xd4712af7be87b43:0xa3e5347299149afb!8m2!3d41.6551632!4d-4.7163198"
"Fisioterapia & Osteopatía Maialen - Pablo";0;0;"Clínica de fisioterapia";41,653798;-3,702066;"vendimia sn Polígono Industrial Prado Marina, 09400 Aranda de Duero, Burgos";"M73X+G5 Aranda de Duero";"0";"652 95 17 21";"0";"martes, De 9:00 a 21:00; miércoles, De 9:00 a 21:00; jueves, De 9:00 a 21:00; viernes, De 9:00 a 21:00; sábado, De 9:00 a 21:00; domingo, Cerrado; lunes, De 9:00 a 21:00.";"-";"https://www.google.es/maps/place/Fisioterapia+%26+Osteopat%C3%ADa+Maialen+-+Pablo/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+fisioterapia!3m4!1s0xd4427989f068ba5:0x6e6a177c7755b18f!8m2!3d41.653798!4d-3.702066"
"Aura Fisioterapia";5;2;"Clínica de fisioterapia";41,6750826;-3,6812877;"a la Vera Cruz, Camino Moratín, 1, Bajo Junto, 09400 Aranda de Duero, Burgos";"M8G9+2F Aranda de Duero";"0";"633 02 55 15";"0";"martes, De 9:00 a 21:30; miércoles, De 9:00 a 21:30; jueves, De 9:00 a 21:30; viernes, De 9:00 a 21:30; sábado, De 9:00 a 15:00; domingo, Cerrado; lunes, De 9:00 a 21:30.";"-";"https://www.google.es/maps/place/Aura+Fisioterapia/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+fisioterapia!3m4!1s0xd4427d6dd33d1db:0x19a63bd1241e2616!8m2!3d41.6750826!4d-3.6812877"
"Fisioaranda Active en Prado Sport";5;46;"Clínica de fisioterapia";41,653692;-3,701932;"CD Prado Sport C/Vendimia sn Pol. Ind. Prado Marina, 09400 Aranda de Duero, Burgos";"M73X+F6 Aranda de Duero";"fisioarandaactive.com";"652 95 17 21";"0";"martes, De 9:00 a 21:00; miércoles, De 9:00 a 21:00; jueves, De 9:00 a 21:00; viernes, De 9:00 a 21:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 21:00.";"-";"https://www.google.es/maps/place/Fisioaranda+Active+en+Prado+Sport/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+fisioterapia!3m4!1s0xd4426fd74219b7f:0x9e6c6b36b3614e8!8m2!3d41.653692!4d-3.701932"
"Phyos";5;44;"Clínica de fisioterapia";41,6715124;-3,688264;"Calle Barrio Nuevo, 8, 09400 Aranda de Duero, Burgos";"M8C6+JM Aranda de Duero";"0";"947 10 72 02";"0";"martes, De 9:00 a 14:00, De 15:00 a 20:30; miércoles, De 9:00 a 14:00, De 15:00 a 20:30; jueves, De 9:00 a 14:00, De 15:00 a 20:30; viernes, De 9:00 a 14:00, De 15:00 a 20:30; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 14:00, De 15:00 a 20:30.";"-";"https://www.google.es/maps/place/Phyos/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+fisioterapia!3m4!1s0xd44265b5210f4c5:0x4c0cf5b7b31a53d7!8m2!3d41.6715124!4d-3.688264"
"Biovital";4;62;"Clínica de cirugía plástica";41,648153;-4,72848;"Calle Miguel Iscar, 2 1º dcha, 47001 Valladolid";"J7XC+7J Valladolid";"clinicabiovital.com";"983 29 69 66";"Regentada por mujeres";"martes, De 9:30 a 20:00; miércoles, De 9:30 a 20:00; jueves, De 9:30 a 20:00; viernes, De 9:30 a 20:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:30 a 20:00.";"-";"https://www.google.es/maps/place/Biovital/@41.648153,-5.0086314,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+cirug%C3%ADa+pl%C3%A1stica!3m4!1s0xd4712b258edc9ab:0x5a216b875565aa49!8m2!3d41.648153!4d-4.72848"
"Clínica Dorsia Cirugía y Medicina Estética";4,5;132;"Clínica de cirugía plástica";41,6472099;-4,7334523;"Calle Juan de Juni, 5, 47006 Valladolid";"J7W8+VJ Valladolid";"dorsia.es";"983 53 99 76";"0";"martes, De 9:30 a 21:30; miércoles, De 9:30 a 21:30; jueves, De 9:30 a 21:30; viernes, De 9:30 a 21:30; sábado, De 11:00 a 15:00; domingo, Cerrado; lunes, De 9:30 a 21:30.";"-";"https://www.google.es/maps/place/Cl%C3%ADnica+Dorsia+Cirug%C3%ADa+y+Medicina+Est%C3%A9tica/@41.6472099,-5.0136037,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+cirug%C3%ADa+pl%C3%A1stica!3m4!1s0xd476d683583ff19:0x402ead73624dec09!8m2!3d41.6472099!4d-4.7334523"
"Clinica Idella";0;0;"Clínica de cirugía plástica";41,6498697;-4,7253293;"Calle de Teresa Gil, 22, Oficina B, 47002 Valladolid";"J7XF+WV Valladolid";"clinicaidella.com";"671 11 42 58";"0";"0";"-";"https://www.google.es/maps/place/Clinica+Idella/@41.6498697,-5.0054807,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+cirug%C3%ADa+pl%C3%A1stica!3m4!1s0xd471306b010ce91:0x152c3a9b6a7878ab!8m2!3d41.6498697!4d-4.7253293"
"WOMMED - Instituto Médico de la Mujer de Clínicas Massana";4,7;18;"Clínica de cirugía plástica";41,6524114;-4,7256477;"Calle Bajada de la Libertad, 5, 47002 Valladolid";"M72F+XP Valladolid";"wommed.com";"983 04 92 36";"Regentada por mujeres";"martes, De 10:00 a 14:00, De 16:00 a 20:00; miércoles, De 10:00 a 14:00, De 16:00 a 20:00; jueves, De 10:00 a 14:00, De 16:00 a 20:00; viernes, De 10:00 a 14:00, De 16:00 a 20:00; sábado, De 10:00 a 14:00; domingo, Cerrado; lunes, De 10:00 a 14:00, De 16:00 a 20:00.";"-";"https://www.google.es/maps/place/WOMMED+-+Instituto+M%C3%A9dico+de+la+Mujer+de+Cl%C3%ADnicas+Massana/@41.6524114,-5.0057991,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+cirug%C3%ADa+pl%C3%A1stica!3m4!1s0xd4713f1779c20d9:0xe511f61a773e4b4!8m2!3d41.6524114!4d-4.7256477"
"Clínica de Cirugía Estética Sanz - Dres Sanz y Ayala - Cirujanos Plásticos";5;10;"Clínica de cirugía plástica";41,6551814;-4,723463;"C/ Angustias 32, Entreplanta A Izq, 47003 Valladolid";"M74G+3J Valladolid";"plasticadrsanz.com";"983 85 93 53";"0";"martes, De 16:00 a 19:00; miércoles, De 16:00 a 19:00; jueves, De 16:00 a 19:00; viernes, De 16:00 a 19:00; sábado, Cerrado; domingo, Cerrado; lunes, De 16:00 a 19:00.";"-";"https://www.google.es/maps/place/Cl%C3%ADnica+de+Cirug%C3%ADa+Est%C3%A9tica+Sanz+-+Dres+Sanz+y+Ayala+-+Cirujanos+Pl%C3%A1sticos/@41.6551814,-5.0036144,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+cirug%C3%ADa+pl%C3%A1stica!3m4!1s0xd4712b12881cb13:0x177ae8dcc96f9b2e!8m2!3d41.6551814!4d-4.723463"
"Clínica Dorsia Cirugía y Medicina Estética";5;36;"Clínica de cirugía plástica";40,6347476;-3,167408;"Calle Miguel Fluiters, 16, 19001 Guadalajara";"JRMM+V2 Guadalajara";"dorsia.es";"949 19 00 35";"Regentada por mujeres";"martes, De 9:30 a 21:30; miércoles, De 9:30 a 21:30; jueves, De 9:30 a 21:30; viernes, De 9:30 a 21:30; sábado, De 11:00 a 15:00; domingo, Cerrado; lunes, De 9:30 a 21:30.";"-";"https://www.google.es/maps/place/Cl%C3%ADnica+Dorsia+Cirug%C3%ADa+y+Medicina+Est%C3%A9tica/@40.6347476,-3.4475594,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+de+cirug%C3%ADa+pl%C3%A1stica!3m4!1s0xd43ab9aadf3bc79:0xb8c2fbd3c31f4738!8m2!3d40.6347476!4d-3.167408"
"Fresenius Medical Care";0;0;"Clínica ambulatoria";41,6579487;-3,6914452;"Av. Castilla, 81, 09400 Arganda de Duero, Burgos";"M855+5C Aranda de Duero";"freseniusmedicalcare.com";"947 51 30 92";"0";"0";"-";"https://www.google.es/maps/place/Fresenius+Medical+Care/@41.6579487,-3.7001999,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+ambulatoria!3m4!1s0xd4426f740f2a09b:0x7473a9acf4c0f92f!8m2!3d41.6579487!4d-3.6914452"
"Centro Policlínico Aranda";2,9;13;"Clínica ambulatoria";41,6662182;-3,6889728;"Calle Antonio y Manuel Cebas, 1, 09400 Aranda de Duero, Burgos";"M886+FC Aranda de Duero";"cparanda.com";"947 04 83 00";"0";"martes, De 9:00 a 21:00; miércoles, De 9:00 a 21:00; jueves, De 9:00 a 21:00; viernes, De 9:00 a 21:00; sábado, Cerrado; domingo, Cerrado; lunes, De 9:00 a 21:00.";"-";"https://www.google.es/maps/place/Centro+Policl%C3%ADnico+Aranda/@41.6662182,-3.6977275,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cl%C3%ADnica+ambulatoria!3m4!1s0xd442659908fb4d1:0x252f8e0f39334903!8m2!3d41.6662182!4d-3.6889728"
"Cines Victoria Ribera del Duero";4,1;733;"Cine";41,6674373;-3,7193788;"Av. Portugal, Parcela 16, 09400 Aranda de Duero, Burgos";"M78J+X6 Aranda de Duero";"cinesvictoria.com";"947 51 54 89";"0";"0";"-";"https://www.google.es/maps/place/Cines+Victoria+Ribera+del+Duero/@41.6674373,-3.7281335,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cine!3m4!1s0xd4427a3b96cc15b:0xed4b325256ff6de9!8m2!3d41.6674373!4d-3.7193788"
"Teatro Cine Aranda C.B.";4,1;41;"Cine";41,6697721;-3,6882612;"Calle Postas, 2, 09400 Aranda de Duero, Burgos";"M896+WM Aranda de Duero";"0";"947 50 01 79";"0";".";"Cerrado temporalmente";"https://www.google.es/maps/place/Teatro+Cine+Aranda+C.B./@41.6686047,-3.70382,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cine!3m4!1s0xd44265b7a568439:0x3cfd861b5cb65fb5!8m2!3d41.6697721!4d-3.6882612"
"Chocolatería Valor";4,1;356;"Restaurante";42,3399884;-3,7051801;"Calle Nuño Rasura, 8, 09003 Burgos";"87QV+XW Burgos";"chocolateriasvalor.es";"947 26 93 87";"0";"martes, De 9:00 a 23:00; miércoles, De 9:00 a 23:00; jueves, De 9:00 a 23:00; viernes, De 9:00 a 23:00; sábado, De 9:00 a 23:00; domingo, De 9:00 a 23:00; lunes, De 9:00 a 23:00.";"-";"https://www.google.es/maps/place/Chocolater%C3%ADa+Valor/@41.9997446,-3.6938411,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Chocolater%C3%ADa!3m4!1s0xd45fd29777607e5:0x7df9a7665d6d2c5b!8m2!3d42.3399884!4d-3.7051801"
"Regino Serrano Zapatero";0;0;"Cerrajero";41,6301328;-3,6861624;"Calle Real, 9, 09471 Fuentespina, Burgos";"J8J7+3G Fuentespina";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/Regino+Serrano+Zapatero/@41.6585848,-3.6892561,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cerrajero!3m4!1s0xd4426c8ef36ffe9:0x270b4cdfcb2c26ef!8m2!3d41.6301328!4d-3.6861624"
"La Llave Maquinara";0;0;"Cerrajero";41,6706832;-3,6861234;"09400 Aranda de Duero, Burgos";"M8C7+7H Aranda de Duero";"0";"0";"0";"0";"-";"https://www.google.es/maps/place/La+Llave+Maquinara/@41.6585848,-3.6892561,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cerrajero!3m4!1s0xd44265cc2271951:0x484df89deb36746c!8m2!3d41.6706832!4d-3.6861234"
"Nuevo Metal De Duero S L";0;0;"Cerrajero";41,6708664;-3,7067847;"Calle Bemposta, 135, 09400 Aranda de Duero, Burgos";"M7CV+87 Aranda de Duero";"0";"661 10 60 87";"0";"0";"-";"https://www.google.es/maps/place/Nuevo+Metal+De+Duero+S+L/@41.6708664,-3.7418036,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cerrajero!3m4!1s0xd4427adf3c15c73:0xa29038e66ab5af32!8m2!3d41.6708664!4d-3.7067847"
"CERRAJEROS RIBERDUERO";4,8;21;"Cerrajero";41,670867;-3,7051705;"Calle Picote, 21, 09400 Aranda de Duero, Burgos";"M7CV+8W Aranda de Duero";"0";"635 75 12 53";"0";"martes, Abierto 24 horas; miércoles, Abierto 24 horas; jueves, Abierto 24 horas; viernes, Abierto 24 horas; sábado, Abierto 24 horas; domingo, Abierto 24 horas; lunes, Abierto 24 horas.";"-";"https://www.google.es/maps/place/CERRAJEROS+RIBERDUERO/@41.670867,-3.7401894,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cerrajero!3m4!1s0xd442764e87a3a2f:0x1f5a4ce978a94ca1!8m2!3d41.670867!4d-3.7051705"
"El Cerrajero De Aranda";5;13;"Cerrajero";41,6700663;-3,6883106;"0";"0";"elcerrajerodearanda.es";"626 11 11 90";"0";"martes, Abierto 24 horas; miércoles, Abierto 24 horas; jueves, Abierto 24 horas; viernes, Abierto 24 horas; sábado, Abierto 24 horas; domingo, Abierto 24 horas; lunes, Abierto 24 horas.";"-";"https://www.google.es/maps/place/El+Cerrajero+De+Aranda/@41.6585848,-3.6892561,13z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Cerrajero!3m4!1s0xd4427e79b35c68b:0x4473e401ac28a717!8m2!3d41.6700663!4d-3.6883106"
"Hospital Santos Reyes";3,3;40;"Centro médico";41,6695739;-3,6915641;"Av. Ruperta Baraya, 6, 09400 Aranda de Duero, Burgos";"M895+R9 Aranda de Duero";"saludcastillayleon.es";"947 52 20 00";"0";"0";"-";"https://www.google.es/maps/place/Hospital+Santos+Reyes/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Centro+m%C3%A9dico!3m4!1s0xd44265a8ce4fa21:0xd40a4d0dc871477f!8m2!3d41.6695739!4d-3.6915641"
"Centro de Diálisis Burgales II";0;0;"Centro médico";41,658086;-3,6916243;"Av. Castilla, 81, 09400 Aranda de Duero, Burgos";"M855+69 Aranda de Duero";"0";"947 50 15 91";"0";"0";"-";"https://www.google.es/maps/place/Centro+de+Di%C3%A1lisis+Burgales+II/@40.6305364,-3.9964234,7z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Centro+m%C3%A9dico!3m4!1s0xd4426f740f2a09b:0x2e81b14d123bd2ce!8m2!3d41.658086!4d-3.6916243"
"VINTAGE CLASS";0;0;"Centro educativo";41,666523;-3,690751;"Av. Castilla, 43, 09400 Aranda de Duero, Burgos";"M885+JM Aranda de Duero";"vinclass.com";"947 55 96 16";"0";"0";"-";"https://www.google.es/maps/place/VINTAGE+CLASS/@41.666523,-3.6995057,15z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Centro+educativo!3m4!1s0xd44265a5aa53739:0xd650db33011a2caf!8m2!3d41.666523!4d-3.690751"
"Frontón de Sinovas";4,5;4;"Centro deportivo";41,7022739;-3,6671501;"09450 Aranda de Duero, Burgos";"P82M+W4 Aranda de Duero";"0";"0";"0";"martes, Abierto 24 horas; miércoles, Abierto 24 horas; jueves, Abierto 24 horas; viernes, Abierto 24 horas; sábado, Abierto 24 horas; domingo, Abierto 24 horas; lunes, Abierto 24 horas.";"Cerrado temporalmente";"https://www.google.es/maps/place/Front%C3%B3n+de+Sinovas/@41.7022739,-3.9473015,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Centro+deportivo!3m4!1s0xd442601fe18248f:0xb25cf36f5e1f303b!8m2!3d41.7022739!4d-3.6671501"
"Colliseum Gimnasio";0;0;"Centro deportivo";41,691044;-3,6868236;"N-I, Km160, 09400 Aranda de Duero, Burgos";"M8R7+C7 Aranda de Duero";"colliseum-gimnasio.ueniweb.com";"947 50 30 52";"0";"martes, De 9:00 a 22:30; miércoles, De 9:00 a 22:30; jueves, De 9:00 a 22:30; viernes, De 9:00 a 22:30; sábado, De 11:00 a 14:00; domingo, Cerrado; lunes, De 9:00 a 22:30.";"Cerrado temporalmente";"https://www.google.es/maps/place/Colliseum+Gimnasio/@41.691044,-3.966975,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Centro+deportivo!3m4!1s0xd4427ff36fa50f1:0xcb7fc7b11ab5831f!8m2!3d41.691044!4d-3.6868236"
"Campo Rugby Virgen de las Viñas";4,4;16;"Centro deportivo";41,6818054;-3,6851402;"Ctra. Burgos, 109, 09400 Aranda de Duero, Burgos";"M8J7+PW Aranda de Duero";"rugbyaranda.es";"0";"0";"martes, De 10:00 a 21:00; miércoles, De 10:00 a 21:00; jueves, De 10:00 a 21:00; viernes, De 10:00 a 21:00; sábado, De 10:00 a 21:00; domingo, De 10:00 a 21:00; lunes, De 10:00 a 21:00.";"-";"https://www.google.es/maps/place/Campo+Rugby+Virgen+de+las+Vi%C3%B1as/@41.6818054,-3.9652916,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Centro+deportivo!3m4!1s0xd4426407ffd9e9b:0x1dd6497731ff7b8f!8m2!3d41.6818054!4d-3.6851402"
"Polideportivo Príncipe de Asturias";3,8;143;"Centro deportivo";41,6710248;-3,6754228;"Calle Pizarro, s/n, 09400 Aranda de Duero, Burgos";"M8CF+CR Aranda de Duero";"0";"947 51 03 30";"0";"martes, De 8:00 a 23:00; miércoles, De 8:00 a 23:00; jueves, De 8:00 a 23:00; viernes, De 8:00 a 23:00; sábado, De 8:00 a 23:00; domingo, De 8:00 a 23:00; lunes, De 8:00 a 23:00.";"-";"https://www.google.es/maps/place/Polideportivo+Pr%C3%ADncipe+de+Asturias/@41.6710248,-3.9555742,10z/data=!4m8!1m2!2m1!1s+Aranda+de+Duero+Centro+deportivo!3m4!1s0xd4426666e44d159:0x1393cf87f1d0136e!8m2!3d41.6710248!4d-3.6754228"
